cardnumber,name,cardtype,setfolder,imgname,set,entrancecost,handcost,symbol,combath,supporth,combati,supporti,attribute,effect,jutsucost,rarity,flavor
J214,J214,Jutsu,set_7_quest_for_power,j214.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J215,J215,Jutsu,set_7_quest_for_power,j215.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J216,J216,Jutsu,set_7_quest_for_power,j216.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J217,J217,Jutsu,set_7_quest_for_power,j217.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J218,J218,Jutsu,set_7_quest_for_power,j218.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J219,J219,Jutsu,set_7_quest_for_power,j219.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J220,J220,Jutsu,set_7_quest_for_power,j220.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J221,J221,Jutsu,set_7_quest_for_power,j221.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J222,J222,Jutsu,set_7_quest_for_power,j222.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J223,J223,Jutsu,set_7_quest_for_power,j223.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J224,J224,Jutsu,set_7_quest_for_power,j224.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J225,J225,Jutsu,set_7_quest_for_power,j225.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J226,J226,Jutsu,set_7_quest_for_power,j226.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J227,J227,Jutsu,set_7_quest_for_power,j227.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J228,J228,Jutsu,set_7_quest_for_power,j228.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J229,J229,Jutsu,set_7_quest_for_power,j229.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J230,J230,Jutsu,set_7_quest_for_power,j230.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
J231,J231,Jutsu,set_7_quest_for_power,j231.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS021,JUS021,Jutsu,set_7_quest_for_power,jus021.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS022,JUS022,Jutsu,set_7_quest_for_power,jus022.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS023,JUS023,Jutsu,set_7_quest_for_power,jus023.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS024,JUS024,Jutsu,set_7_quest_for_power,jus024.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS025,JUS025,Jutsu,set_7_quest_for_power,jus025.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS026,JUS026,Jutsu,set_7_quest_for_power,jus026.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS027,JUS027,Jutsu,set_7_quest_for_power,jus027.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS028,JUS028,Jutsu,set_7_quest_for_power,jus028.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS029,JUS029,Jutsu,set_7_quest_for_power,jus029.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS030,JUS030,Jutsu,set_7_quest_for_power,jus030.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS031,JUS031,Jutsu,set_7_quest_for_power,jus031.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS032,JUS032,Jutsu,set_7_quest_for_power,jus032.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS033,JUS033,Jutsu,set_7_quest_for_power,jus033.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS034,JUS034,Jutsu,set_7_quest_for_power,jus034.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS035E,JUS035E,Jutsu,set_7_quest_for_power,jus035e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS036,JUS036,Jutsu,set_7_quest_for_power,jus036.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS037,JUS037,Jutsu,set_7_quest_for_power,jus037.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS038,JUS038,Jutsu,set_7_quest_for_power,jus038.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS039,JUS039,Jutsu,set_7_quest_for_power,jus039.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS040,JUS040,Jutsu,set_7_quest_for_power,jus040.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS041,JUS041,Jutsu,set_7_quest_for_power,jus041.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS042,JUS042,Jutsu,set_7_quest_for_power,jus042.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS043,JUS043,Jutsu,set_7_quest_for_power,jus043.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
JUS044,JUS044,Jutsu,set_7_quest_for_power,jus044.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M208,M208,Mission,set_7_quest_for_power,m208.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M209E,M209E,Mission,set_7_quest_for_power,m209e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M210,M210,Mission,set_7_quest_for_power,m210.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M211,M211,Mission,set_7_quest_for_power,m211.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M212,M212,Mission,set_7_quest_for_power,m212.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M213,M213,Mission,set_7_quest_for_power,m213.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M214,M214,Mission,set_7_quest_for_power,m214.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M215,M215,Mission,set_7_quest_for_power,m215.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M216,M216,Mission,set_7_quest_for_power,m216.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M217,M217,Mission,set_7_quest_for_power,m217.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M218,M218,Mission,set_7_quest_for_power,m218.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M219,M219,Mission,set_7_quest_for_power,m219.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M220,M220,Mission,set_7_quest_for_power,m220.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M221,M221,Mission,set_7_quest_for_power,m221.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M222,M222,Mission,set_7_quest_for_power,m222.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M223,M223,Mission,set_7_quest_for_power,m223.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M224,M224,Mission,set_7_quest_for_power,m224.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M225,M225,Mission,set_7_quest_for_power,m225.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M226,M226,Mission,set_7_quest_for_power,m226.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M227,M227,Mission,set_7_quest_for_power,m227.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M228,M228,Mission,set_7_quest_for_power,m228.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M229,M229,Mission,set_7_quest_for_power,m229.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M230,M230,Mission,set_7_quest_for_power,m230.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M231,M231,Mission,set_7_quest_for_power,m231.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M232,M232,Mission,set_7_quest_for_power,m232.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M233,M233,Mission,set_7_quest_for_power,m233.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M234,M234,Mission,set_7_quest_for_power,m234.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
M235,M235,Mission,set_7_quest_for_power,m235.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS021,MUS021,Mission,set_7_quest_for_power,mus021.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS022,MUS022,Mission,set_7_quest_for_power,mus022.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS023,MUS023,Mission,set_7_quest_for_power,mus023.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS024,MUS024,Mission,set_7_quest_for_power,mus024.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS025,MUS025,Mission,set_7_quest_for_power,mus025.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS026,MUS026,Mission,set_7_quest_for_power,mus026.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS027,MUS027,Mission,set_7_quest_for_power,mus027.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS028,MUS028,Mission,set_7_quest_for_power,mus028.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS029,MUS029,Mission,set_7_quest_for_power,mus029.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS030,MUS030,Mission,set_7_quest_for_power,mus030.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS031,MUS031,Mission,set_7_quest_for_power,mus031.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS032,MUS032,Mission,set_7_quest_for_power,mus032.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS033E,MUS033E,Mission,set_7_quest_for_power,mus033e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS034,MUS034,Mission,set_7_quest_for_power,mus034.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS035,MUS035,Mission,set_7_quest_for_power,mus035.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS036,MUS036,Mission,set_7_quest_for_power,mus036.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS037,MUS037,Mission,set_7_quest_for_power,mus037.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS038,MUS038,Mission,set_7_quest_for_power,mus038.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS039,MUS039,Mission,set_7_quest_for_power,mus039.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
MUS040,MUS040,Mission,set_7_quest_for_power,mus040.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N224,N224,Ninja,set_7_quest_for_power,n224.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N225,N225,Ninja,set_7_quest_for_power,n225.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N226,N226,Ninja,set_7_quest_for_power,n226.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N227,N227,Ninja,set_7_quest_for_power,n227.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N228,N228,Ninja,set_7_quest_for_power,n228.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N229,N229,Ninja,set_7_quest_for_power,n229.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N230,N230,Ninja,set_7_quest_for_power,n230.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N231,N231,Ninja,set_7_quest_for_power,n231.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N232,N232,Ninja,set_7_quest_for_power,n232.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N233,N233,Ninja,set_7_quest_for_power,n233.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N234,N234,Ninja,set_7_quest_for_power,n234.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N235,N235,Ninja,set_7_quest_for_power,n235.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N236,N236,Ninja,set_7_quest_for_power,n236.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N237,N237,Ninja,set_7_quest_for_power,n237.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N238,N238,Ninja,set_7_quest_for_power,n238.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N239,N239,Ninja,set_7_quest_for_power,n239.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N240,N240,Ninja,set_7_quest_for_power,n240.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N241,N241,Ninja,set_7_quest_for_power,n241.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N242,N242,Ninja,set_7_quest_for_power,n242.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N243,N243,Ninja,set_7_quest_for_power,n243.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N244,N244,Ninja,set_7_quest_for_power,n244.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N245,N245,Ninja,set_7_quest_for_power,n245.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N246,N246,Ninja,set_7_quest_for_power,n246.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N247,N247,Ninja,set_7_quest_for_power,n247.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N248,N248,Ninja,set_7_quest_for_power,n248.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N249,N249,Ninja,set_7_quest_for_power,n249.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N250,N250,Ninja,set_7_quest_for_power,n250.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N251,N251,Ninja,set_7_quest_for_power,n251.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N252,N252,Ninja,set_7_quest_for_power,n252.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N253,N253,Ninja,set_7_quest_for_power,n253.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N254E,N254E,Ninja,set_7_quest_for_power,n254e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N284,N284,Ninja,set_7_quest_for_power,n284.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N285,N285,Ninja,set_7_quest_for_power,n285.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N286,N286,Ninja,set_7_quest_for_power,n286.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
N287,N287,Ninja,set_7_quest_for_power,n287.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC001,NC001,Ninja,set_7_quest_for_power,nc001.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC002,NC002,Ninja,set_7_quest_for_power,nc002.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC003,NC003,Ninja,set_7_quest_for_power,nc003.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC004,NC004,Ninja,set_7_quest_for_power,nc004.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC005,NC005,Ninja,set_7_quest_for_power,nc005.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC006,NC006,Ninja,set_7_quest_for_power,nc006.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC007,NC007,Ninja,set_7_quest_for_power,nc007.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC008,NC008,Ninja,set_7_quest_for_power,nc008.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC009,NC009,Ninja,set_7_quest_for_power,nc009.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC010,NC010,Ninja,set_7_quest_for_power,nc010.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC011,NC011,Ninja,set_7_quest_for_power,nc011.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC012,NC012,Ninja,set_7_quest_for_power,nc012.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC013,NC013,Ninja,set_7_quest_for_power,nc013.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC014,NC014,Ninja,set_7_quest_for_power,nc014.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC015,NC015,Ninja,set_7_quest_for_power,nc015.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NC016,NC016,Ninja,set_7_quest_for_power,nc016.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS041,NUS041,Ninja,set_7_quest_for_power,nus041.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS042,NUS042,Ninja,set_7_quest_for_power,nus042.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS043,NUS043,Ninja,set_7_quest_for_power,nus043.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS044,NUS044,Ninja,set_7_quest_for_power,nus044.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS045,NUS045,Ninja,set_7_quest_for_power,nus045.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS046E,NUS046E,Ninja,set_7_quest_for_power,nus046e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS047,NUS047,Ninja,set_7_quest_for_power,nus047.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS048,NUS048,Ninja,set_7_quest_for_power,nus048.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS049,NUS049,Ninja,set_7_quest_for_power,nus049.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS050E,NUS050E,Ninja,set_7_quest_for_power,nus050e.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS051,NUS051,Ninja,set_7_quest_for_power,nus051.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS052,NUS052,Ninja,set_7_quest_for_power,nus052.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS053,NUS053,Ninja,set_7_quest_for_power,nus053.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
NUS054,NUS054,Ninja,set_7_quest_for_power,nus054.webp,Set 7 Quest For Power,0,0,['Fire'],,,,,,,,Common,
C032,C032,Client,set_8_battle_for_destiny,c032.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
C033,C033,Client,set_8_battle_for_destiny,c033.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J232,J232,Jutsu,set_8_battle_for_destiny,j232.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J233,J233,Jutsu,set_8_battle_for_destiny,j233.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J234,J234,Jutsu,set_8_battle_for_destiny,j234.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J235,J235,Jutsu,set_8_battle_for_destiny,j235.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J236,J236,Jutsu,set_8_battle_for_destiny,j236.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J237,J237,Jutsu,set_8_battle_for_destiny,j237.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J238,J238,Jutsu,set_8_battle_for_destiny,j238.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J239,J239,Jutsu,set_8_battle_for_destiny,j239.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J240,J240,Jutsu,set_8_battle_for_destiny,j240.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J241,J241,Jutsu,set_8_battle_for_destiny,j241.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J242,J242,Jutsu,set_8_battle_for_destiny,j242.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J243,J243,Jutsu,set_8_battle_for_destiny,j243.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J244,J244,Jutsu,set_8_battle_for_destiny,j244.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J245,J245,Jutsu,set_8_battle_for_destiny,j245.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J246,J246,Jutsu,set_8_battle_for_destiny,j246.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J247,J247,Jutsu,set_8_battle_for_destiny,j247.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J248E,J248E,Jutsu,set_8_battle_for_destiny,j248e.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J249,J249,Jutsu,set_8_battle_for_destiny,j249.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J250,J250,Jutsu,set_8_battle_for_destiny,j250.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J251,J251,Jutsu,set_8_battle_for_destiny,j251.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J252,J252,Jutsu,set_8_battle_for_destiny,j252.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J253,J253,Jutsu,set_8_battle_for_destiny,j253.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J254,J254,Jutsu,set_8_battle_for_destiny,j254.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J255,J255,Jutsu,set_8_battle_for_destiny,j255.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J256,J256,Jutsu,set_8_battle_for_destiny,j256.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J259,J259,Jutsu,set_8_battle_for_destiny,j259.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J260,J260,Jutsu,set_8_battle_for_destiny,j260.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J263,J263,Jutsu,set_8_battle_for_destiny,j263.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J264,J264,Jutsu,set_8_battle_for_destiny,j264.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J265,J265,Jutsu,set_8_battle_for_destiny,j265.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J266,J266,Jutsu,set_8_battle_for_destiny,j266.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J267,J267,Jutsu,set_8_battle_for_destiny,j267.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J268E,J268E,Jutsu,set_8_battle_for_destiny,j268e.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J269,J269,Jutsu,set_8_battle_for_destiny,j269.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J270,J270,Jutsu,set_8_battle_for_destiny,j270.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J271,J271,Jutsu,set_8_battle_for_destiny,j271.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J272,J272,Jutsu,set_8_battle_for_destiny,j272.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
J273,J273,Jutsu,set_8_battle_for_destiny,j273.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS045,JUS045,Jutsu,set_8_battle_for_destiny,jus045.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS046,JUS046,Jutsu,set_8_battle_for_destiny,jus046.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS047,JUS047,Jutsu,set_8_battle_for_destiny,jus047.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS048,JUS048,Jutsu,set_8_battle_for_destiny,jus048.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS049,JUS049,Jutsu,set_8_battle_for_destiny,jus049.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS050,JUS050,Jutsu,set_8_battle_for_destiny,jus050.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS051,JUS051,Jutsu,set_8_battle_for_destiny,jus051.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS052,JUS052,Jutsu,set_8_battle_for_destiny,jus052.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS053,JUS053,Jutsu,set_8_battle_for_destiny,jus053.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS054,JUS054,Jutsu,set_8_battle_for_destiny,jus054.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS055,JUS055,Jutsu,set_8_battle_for_destiny,jus055.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
JUS056,JUS056,Jutsu,set_8_battle_for_destiny,jus056.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M236,M236,Mission,set_8_battle_for_destiny,m236.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M237,M237,Mission,set_8_battle_for_destiny,m237.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M238,M238,Mission,set_8_battle_for_destiny,m238.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M239,M239,Mission,set_8_battle_for_destiny,m239.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M240,M240,Mission,set_8_battle_for_destiny,m240.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M241,M241,Mission,set_8_battle_for_destiny,m241.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M242,M242,Mission,set_8_battle_for_destiny,m242.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M243,M243,Mission,set_8_battle_for_destiny,m243.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
M244,M244,Mission,set_8_battle_for_destiny,m244.webp,Set 8 Battle For Destiny,0,0,['Fire'],,,,,,,,Common,
